_id,Ano,Codigo,Inep,Escola,Municipio,Localizacao,Situacao,Endereco,Numero,Bairro,Cep,Telefone,Email,TipoEnsino,idTipoEnsino,NivelOrganizacional,IdEscola,Id
10742,2008,3201308,32034997,EEEFM - ZAIRA MANHAES DE ANDRADE,CARIACICA,URBANA,Em Atividade,RUA QUINZE,"",NOVA ROSA DA PENHA I,29157413,(27) - 98039066,ESCOLAZAIRA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,198,5192815
10743,2009,3201308,32034997,EEEFM - ZAIRA MANHAES DE ANDRADE,CARIACICA,URBANA,Em Atividade,RUA QUINZE,"",NOVA ROSA DA PENHA I,29157413,(27) - 98039066,ESCOLAZAIRA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,198,5192816
10744,2010,3201308,32034997,EEEFM - ZAIRA MANHAES DE ANDRADE,CARIACICA,URBANA,Em Atividade,RUA QUINZE,"",NOVA ROSA DA PENHA I,29157413,(27) - 98039066,ESCOLAZAIRA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,198,5192817
10745,2013,3201308,32034997,EEEFM - ZAIRA MANHAES DE ANDRADE,CARIACICA,URBANA,Em Atividade,RUA QUINZE,"",NOVA ROSA DA PENHA I,29157413,(27) - 98039066,ESCOLAZAIRA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,198,5192818
10746,2011,3201308,32034997,EEEFM - ZAIRA MANHAES DE ANDRADE,CARIACICA,URBANA,Em Atividade,RUA QUINZE,"",NOVA ROSA DA PENHA I,29157413,(27) - 98039066,ESCOLAZAIRA@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,198,5192819
10747,2013,3201308,32034997,EEEFM - ZAIRA MANHAES DE ANDRADE,CARIACICA,URBANA,Em Atividade,RUA QUINZE,"",NOVA ROSA DA PENHA I,29157413,(27) - 98039066,ESCOLAZAIRA@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,198,5192820
10748,2015,3201308,32034997,EEEFM - ZAIRA MANHAES DE ANDRADE,CARIACICA,URBANA,Em Atividade,RUA QUINZE,"",NOVA ROSA DA PENHA I,29157413,(27) - 98039066,ESCOLAZAIRA@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,198,5192821
10749,2015,3201308,32035012,EEEFM - ARY PARREIRAS,CARIACICA,URBANA,Em Atividade,RUA FUNDAO,"",VILA CAPIXABA,29148140,(27) - 30713833,ESCOLAARYPARREIRAS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,200,5192822
10750,2009,3201308,32035012,EEEFM - ARY PARREIRAS,CARIACICA,URBANA,Em Atividade,RUA FUNDAO,"",VILA CAPIXABA,29148140,(27) - 30713833,ESCOLAARYPARREIRAS@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,200,5192823
10751,2015,3201308,32035012,EEEFM - ARY PARREIRAS,CARIACICA,URBANA,Em Atividade,RUA FUNDAO,"",VILA CAPIXABA,29148140,(27) - 30713833,ESCOLAARYPARREIRAS@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,200,5192824
10752,2013,3201308,32035020,EEEFM - DR AFONSO SCHWAB,CARIACICA,URBANA,Em Atividade,RUA AMARO,"",JARDIM AMERICA,29140300,(27) - 32261531,ESCOLAAFONSOSCHWAB@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,201,5192825
10753,2009,3201308,32035039,EEEFM - HUNNEY EVEREST PIOVESAN,CARIACICA,URBANA,Em Atividade,RUA CARLOS ROGERIO JESUS GOMES,"",CRUZEIRO DO SUL,29144190,(27) - 33360565,ESCOLAHUNNEY@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,202,5192826
10754,2010,3201308,32035098,EEEFM - PROFESSOR JOSE LEAO NUNES,CARIACICA,URBANA,Em Atividade,AVENIDA PERIMETRAL,"",VALE DA ESPERANCA,29141010,(27) - 32262426,ESCOLAJOSELEAONUNES@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,205,5192827
10755,2011,3201308,32035098,EEEFM - PROFESSOR JOSE LEAO NUNES,CARIACICA,URBANA,Em Atividade,AVENIDA PERIMETRAL,"",VALE DA ESPERANCA,29141010,(27) - 32262426,ESCOLAJOSELEAONUNES@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,205,5192828
10756,2014,3201308,32035098,EEEFM - PROFESSOR JOSE LEAO NUNES,CARIACICA,URBANA,Em Atividade,AVENIDA PERIMETRAL,"",VALE DA ESPERANCA,29141010,(27) - 32262426,ESCOLAJOSELEAONUNES@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,205,5192829
10757,2009,3201308,32035098,EEEFM - PROFESSOR JOSE LEAO NUNES,CARIACICA,URBANA,Em Atividade,AVENIDA PERIMETRAL,"",VALE DA ESPERANCA,29141010,(27) - 32262426,ESCOLAJOSELEAONUNES@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,205,5192830
10758,2008,3201308,32035241,EEEF - PAUTILA RODRIGUES XAVIER,CARIACICA,URBANA,Em Atividade,RUA AMAZONAS,"",JARDIM AMERICA,29140040,(27) - 32360713,ESCOLAPAUTILA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,206,5192831
10759,2012,3201308,32067771,EEEF - PROF MARIUZA SECHIN,CARIACICA,URBANA,Em Atividade,RUA NOVENTA E CINCO,"",NOVA ROSA DA PENHA II,29157322,(27) - 32846212,ESCOLAMARIUZA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,207,5192832
10760,2010,3201308,32033710,EEEF - ADALBERTO QUEIROZ,CARIACICA,RURAL,Em Atividade,RUA SAO LUIZ,"",MOXUARA,29155700,(27) - 32547731,ESCOLAADALBERTO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,208,5192833
10761,2014,3201308,32033745,EEEFM - CEL OLIMPIO CUNHA,CARIACICA,URBANA,Em Atividade,RUA MARIO ARAUJO,13,SANTANA,29154100,(27) - 33434730,ESCOLAOLIMPIOCUNHA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,209,5192834
10762,2012,3201308,32033745,EEEFM - CEL OLIMPIO CUNHA,CARIACICA,URBANA,Em Atividade,RUA MARIO ARAUJO,13,SANTANA,29154100,(27) - 33434730,ESCOLAOLIMPIOCUNHA@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,209,5192835
10763,2014,3201308,32033745,EEEFM - CEL OLIMPIO CUNHA,CARIACICA,URBANA,Em Atividade,RUA MARIO ARAUJO,13,SANTANA,29154100,(27) - 33434730,ESCOLAOLIMPIOCUNHA@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,209,5192836
10764,2013,3201308,32033753,EEEF - DR SOUZA ARAUJO,CARIACICA,URBANA,Em Atividade,RUA PRINCIPAL,"",PORTO BELO I,29156000,() - ,ESCOLASOUZAARAUJO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,210,5192837
10765,2015,3201308,32033958,EEEFM - TEOTÔNIO BRANDÃO VILELA,CARIACICA,URBANA,Em Atividade,RUA 108,"",NOVA ROSA DA PENHA II,29157288,(27) - 32845391,ESCOLATEOTONIO@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,211,5192838
10766,2015,3204500,32031661,EEEFM - ALICE HOLZMEISTER,SANTA LEOPOLDINA,URBANA,Em Atividade,RUA DIRETOR RUDIO,40,CENTRO,29640000,(27) - 32661145,ESCOLAALICE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,212,5192839
10767,2010,3204500,32031661,EEEFM - ALICE HOLZMEISTER,SANTA LEOPOLDINA,URBANA,Em Atividade,RUA DIRETOR RUDIO,40,CENTRO,29640000,(27) - 32661145,ESCOLAALICE@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,212,5192840
10768,2009,3204500,32031661,EEEFM - ALICE HOLZMEISTER,SANTA LEOPOLDINA,URBANA,Em Atividade,RUA DIRETOR RUDIO,40,CENTRO,29640000,(27) - 32661145,ESCOLAALICE@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,212,5192841
10769,2015,3204500,32031661,EEEFM - ALICE HOLZMEISTER,SANTA LEOPOLDINA,URBANA,Em Atividade,RUA DIRETOR RUDIO,40,CENTRO,29640000,(27) - 32661145,ESCOLAALICE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,212,5192842
10770,2010,3204500,32031661,EEEFM - ALICE HOLZMEISTER,SANTA LEOPOLDINA,URBANA,Em Atividade,RUA DIRETOR RUDIO,40,CENTRO,29640000,(27) - 32661145,ESCOLAALICE@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,212,5192843
10771,2015,3203346,32029012,EEEFM - VICTORIO BRAVIM,MARECHAL FLORIANO,URBANA,Em Atividade,RUA PROJETADA,"",ARAGUAIA,29258000,(27) - 32883308,ESCOLAVICTORIOBRAVIM@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,213,5192844
10772,2010,3203346,32029012,EEEFM - VICTORIO BRAVIM,MARECHAL FLORIANO,URBANA,Em Atividade,RUA PROJETADA,"",ARAGUAIA,29258000,(27) - 32883308,ESCOLAVICTORIOBRAVIM@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,213,5192845
10773,2015,3203346,32029012,EEEFM - VICTORIO BRAVIM,MARECHAL FLORIANO,URBANA,Em Atividade,RUA PROJETADA,"",ARAGUAIA,29258000,(27) - 32883308,ESCOLAVICTORIOBRAVIM@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,213,5192846
10774,2014,3204500,32078625,EEEFM - GUILHERMINA HULDA KRUGER REINHOLZ,SANTA LEOPOLDINA,RURAL,Em Atividade,RUA PROJETADA,"",HOLANDA,29640000,(27) - 98253022,ESCOLAGUILHERMINA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,214,5192847
10775,2015,3201308,32033672,EEPEF - DE LIMAO,CARIACICA,RURAL,Em Atividade,RUA SAO JORGE,"",LIMAO,29140010,() - ,"",ENSINO FUNDAMENTAL(9),8,Estadual,215,5192848
10776,2012,3201308,32033699,EEPEF - PROFESSORA ILDA MEIRELLES FREIRE,CARIACICA,RURAL,Em Atividade,RUA PRINCIPAL,"",ZONA RURAL,29140100,() - ,"",ENSINO FUNDAMENTAL(8),2,Estadual,217,5192849
10777,2011,3201308,32033702,EEEF - WELLINGTON FERREIRA BORGES,CARIACICA,RURAL,Em Atividade,RUA UM,170,ANTONIO FERREIRA BORGES,29157857,(27) - 32541300,ESCOLAWELLINGTON@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,218,5192850
10778,2012,3201308,32033702,EEEF - WELLINGTON FERREIRA BORGES,CARIACICA,RURAL,Em Atividade,RUA UM,170,ANTONIO FERREIRA BORGES,29157857,(27) - 32541300,ESCOLAWELLINGTON@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,218,5192851
10779,2014,3201308,32033702,EEEF - WELLINGTON FERREIRA BORGES,CARIACICA,RURAL,Em Atividade,RUA UM,170,ANTONIO FERREIRA BORGES,29157857,(27) - 32541300,ESCOLAWELLINGTON@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,218,5192852
10780,2015,3201308,32033788,EEEFM - EULALIA MOREIRA,CARIACICA,URBANA,Em Atividade,RODOVIA JOSE SETTE KM 12,176,PORTO DE CARIACICA,29156650,(27) - 32542415,ESCOLAEULALIA@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,220,5192853
10781,2015,3201308,32033796,EEEFM - MARIA DE LOURDES POYARES LABUTO,CARIACICA,URBANA,Em Atividade,RUA I,"",TABAJARA,29154407,(27) - 33861734,ESCOLAMARIADELOURDES@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,221,5192854
10782,2014,3201308,32033796,EEEFM - MARIA DE LOURDES POYARES LABUTO,CARIACICA,URBANA,Em Atividade,RUA I,"",TABAJARA,29154407,(27) - 33861734,ESCOLAMARIADELOURDES@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,221,5192855
10783,2015,3201308,32033796,EEEFM - MARIA DE LOURDES POYARES LABUTO,CARIACICA,URBANA,Em Atividade,RUA I,"",TABAJARA,29154407,(27) - 33861734,ESCOLAMARIADELOURDES@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,221,5192856
10784,2011,3201308,32033826,EEEF - JOSE RODRIGUES COUTINHO,CARIACICA,URBANA,Em Atividade,ESTRADA CANGAIBA,"",SANTO ANTONIO,29156840,(27) - 33963673,ESCOLAJOSECOUTINHO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,223,5192857
10785,2012,3201308,32033826,EEEF - JOSE RODRIGUES COUTINHO,CARIACICA,URBANA,Em Atividade,ESTRADA CANGAIBA,"",SANTO ANTONIO,29156840,(27) - 33963673,ESCOLAJOSECOUTINHO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,223,5192858
10786,2012,3201308,32033842,EEEF - MANOEL PASCHOAL DE OLIVEIRA,CARIACICA,URBANA,Em Atividade,AVENIDA NOVA CANAA,289,NOVA CANAA,29153425,(27) - 32368983,ESCOLAMANOELPASCOAL@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,224,5192859
10787,2009,3201308,32033842,EEEF - MANOEL PASCHOAL DE OLIVEIRA,CARIACICA,URBANA,Em Atividade,AVENIDA NOVA CANAA,289,NOVA CANAA,29153425,(27) - 32368983,ESCOLAMANOELPASCOAL@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,224,5192860
10788,2011,3201308,32033915,EEEF - PRESIDENTE MÉDICI,CARIACICA,URBANA,Em Atividade,RUA SEBASTIAO,"",PRESIDENTE MEDICI,29153650,(27) - 33964926,ESCOLAMEDICI@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,225,5192861
10789,2012,3201308,32033915,EEEF - PRESIDENTE MÉDICI,CARIACICA,URBANA,Em Atividade,RUA SEBASTIAO,"",PRESIDENTE MEDICI,29153650,(27) - 33964926,ESCOLAMEDICI@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,225,5192862
10790,2015,3201308,32033915,EEEF - PRESIDENTE MÉDICI,CARIACICA,URBANA,Em Atividade,RUA SEBASTIAO,"",PRESIDENTE MEDICI,29153650,(27) - 33964926,ESCOLAMEDICI@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,225,5192863
10791,2015,3201308,32033915,EEEF - PRESIDENTE MÉDICI,CARIACICA,URBANA,Em Atividade,RUA SEBASTIAO,"",PRESIDENTE MEDICI,29153650,(27) - 33964926,ESCOLAMEDICI@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,225,5192864
10792,2011,3201308,32033931,EEEFM - PROF AUGUSTO LUCIANO,CARIACICA,URBANA,Em Atividade,PRACA LUIZ BEZERRA SOBRINHO,"",CARIACICA SEDE,29156970,(27) - 32541437,ESCOLAAUGUSTO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,226,5192865
10793,2015,3201308,32033931,EEEFM - PROF AUGUSTO LUCIANO,CARIACICA,URBANA,Em Atividade,PRACA LUIZ BEZERRA SOBRINHO,"",CARIACICA SEDE,29156970,(27) - 32541437,ESCOLAAUGUSTO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,226,5192866
10794,2011,3205200,32038569,CEET - VASCO COUTINHO,VILA VELHA,URBANA,Em Atividade,RUA LUCIANO DAS NEVES,"",CENTRO,29100200,(27) - 32299309,VASCOCOUTINHO@SECTTI.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,227,5192867
10795,2014,3200409,32042647,EEEFM - CORONEL GOMES DE OLIVEIRA,ANCHIETA,URBANA,Em Atividade,RODOVIA ESTRADA DE RODAGEM,1078,ANCHIETA,29230000,(28) - 35361859,ESCOLACELGOMES@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,230,5192868
10796,2015,3200409,32042647,EEEFM - CORONEL GOMES DE OLIVEIRA,ANCHIETA,URBANA,Em Atividade,RODOVIA ESTRADA DE RODAGEM,1078,ANCHIETA,29230000,(28) - 35361859,ESCOLACELGOMES@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,230,5192869
10797,2008,3200409,32042647,EEEFM - CORONEL GOMES DE OLIVEIRA,ANCHIETA,URBANA,Em Atividade,RODOVIA ESTRADA DE RODAGEM,1078,ANCHIETA,29230000,(28) - 35361859,ESCOLACELGOMES@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,230,5192870
10798,2014,3200409,32042647,EEEFM - CORONEL GOMES DE OLIVEIRA,ANCHIETA,URBANA,Em Atividade,RODOVIA ESTRADA DE RODAGEM,1078,ANCHIETA,29230000,(28) - 35361859,ESCOLACELGOMES@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,230,5192871
10799,2013,3205200,32039603,EEEFM - JUDITH DA SILVA GOES COUTINHO,VILA VELHA,URBANA,Em Atividade,AVENIDA JUDITH GOES COUTINHO,"",PONTA DA FRUTA,29129030,(27) - 32423354,ESCOLAJUDITH@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,231,5192872
10800,2011,3205200,32039603,EEEFM - JUDITH DA SILVA GOES COUTINHO,VILA VELHA,URBANA,Em Atividade,AVENIDA JUDITH GOES COUTINHO,"",PONTA DA FRUTA,29129030,(27) - 32423354,ESCOLAJUDITH@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,231,5192873
10801,2012,3205200,32039697,EEEF - DANTE MICHELINI,VILA VELHA,URBANA,Em Atividade,RUA RONALDO GONCALVES DE REZENDE,"",PLANALTO,29118410,(27) - 33267200,ESCOLADANTEMICHELINI@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,232,5192874
10802,2011,3205200,32039697,EEEF - DANTE MICHELINI,VILA VELHA,URBANA,Em Atividade,RUA RONALDO GONCALVES DE REZENDE,"",PLANALTO,29118410,(27) - 33267200,ESCOLADANTEMICHELINI@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,232,5192875
10803,2012,3205200,32039700,EEEF - DOMINGOS JOSÉ MARTINS - VILA VELHA,VILA VELHA,URBANA,Em Atividade,RUA CAPRICORNIO,100,ALVORADA,29117340,(27) - 33595435,ESCOLADOMINGOS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,233,5192876
10804,2014,3205200,32039700,EEEF - DOMINGOS JOSÉ MARTINS - VILA VELHA,VILA VELHA,URBANA,Em Atividade,RUA CAPRICORNIO,100,ALVORADA,29117340,(27) - 33595435,ESCOLADOMINGOS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,233,5192877
10805,2015,3205200,32039700,EEEF - DOMINGOS JOSÉ MARTINS - VILA VELHA,VILA VELHA,URBANA,Em Atividade,RUA CAPRICORNIO,100,ALVORADA,29117340,(27) - 33595435,ESCOLADOMINGOS@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,233,5192878
10806,2009,3205200,32039727,EEEF - GALDINO ANTONIO VIEIRA,VILA VELHA,URBANA,Em Atividade,RUA PAULO NEVES,"",SANTA RITA,29118590,(27) - 33393467,ESCOLAGALDINO@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,234,5192879
10807,2010,3205200,32039816,EEEF - PROF JORGE ANIZIO BORJAILLE,VILA VELHA,URBANA,Em Atividade,RUA FERNANDO ANTONIO DA SILVEIRA,98,SANTA RITA,29118450,(27) - 33398468,ESCOLAJORGEANIZIO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,235,5192880
10808,2012,3205200,32039867,EEEM - ORMANDA GONCALVES,VILA VELHA,URBANA,Em Atividade,RUA THADEU RAUTA,"",COBILANDIA,29111065,(27) - 33265006,ESCOLAORMANDA@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,236,5192881
10809,2010,3205200,32039867,EEEM - ORMANDA GONCALVES,VILA VELHA,URBANA,Em Atividade,RUA THADEU RAUTA,"",COBILANDIA,29111065,(27) - 33265006,ESCOLAORMANDA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,236,5192882
10810,2011,3205200,32039883,EEEFM - SILVIO ROCIO,VILA VELHA,URBANA,Em Atividade,RUA TEREZINHA,"",SAO TORQUATO,29114002,(27) - 32260738,ESCOLASILVIOROCIO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,243,5192883
10811,2011,3205200,32039883,EEEFM - SILVIO ROCIO,VILA VELHA,URBANA,Em Atividade,RUA TEREZINHA,"",SAO TORQUATO,29114002,(27) - 32260738,ESCOLASILVIOROCIO@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,243,5192884
10812,2009,3201308,32034610,EEEF - GLADISTON REGIS BARBOSA,CARIACICA,URBANA,Em Atividade,RUA A,38,JARDIM BOTANICO,29142745,() - ,ESCOLAGLADISTON@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,251,5192885
10813,2012,3201308,32034610,EEEF - GLADISTON REGIS BARBOSA,CARIACICA,URBANA,Em Atividade,RUA A,38,JARDIM BOTANICO,29142745,() - ,ESCOLAGLADISTON@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,251,5192886
10814,2012,3201308,32034636,EEEFM - ITAGIBA ESCOBAR,CARIACICA,URBANA,Em Atividade,PRACA DA OFICINA,"",SOTEMA,29147970,(27) - 33960248,ESCOLAITAGIBAESCOBAR@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,252,5192887
10815,2014,3201308,32034636,EEEFM - ITAGIBA ESCOBAR,CARIACICA,URBANA,Em Atividade,PRACA DA OFICINA,"",SOTEMA,29147970,(27) - 33960248,ESCOLAITAGIBAESCOBAR@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,252,5192888
10816,2009,3201308,32034636,EEEFM - ITAGIBA ESCOBAR,CARIACICA,URBANA,Em Atividade,PRACA DA OFICINA,"",SOTEMA,29147970,(27) - 33960248,ESCOLAITAGIBAESCOBAR@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,252,5192889
10817,2014,3201308,32034636,EEEFM - ITAGIBA ESCOBAR,CARIACICA,URBANA,Em Atividade,PRACA DA OFICINA,"",SOTEMA,29147970,(27) - 33960248,ESCOLAITAGIBAESCOBAR@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,252,5192890
10818,2010,3201308,32034636,EEEFM - ITAGIBA ESCOBAR,CARIACICA,URBANA,Em Atividade,PRACA DA OFICINA,"",SOTEMA,29147970,(27) - 33960248,ESCOLAITAGIBAESCOBAR@SEDU.ES.GOV.BR,EDUCAÇÃO PROFISSIONAL,6,Estadual,252,5192891
10819,2010,3201308,32034644,EEEFM - JOSE VITOR FILHO,CARIACICA,URBANA,Em Atividade,RUA EMILIO CHAGAS,"",VILA INDEPENDENCIA,29148650,(27) - 33436515,ESCOLAJARDIMFELIZ@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,253,5192892
10820,2013,3201308,32034652,EEEFM - JESUS CRISTO REI,CARIACICA,URBANA,Em Atividade,RUA LEANDRO DEL HOMO,"",SAO FRANCISCO,29145405,(27) - 30980320,ESCOLAJESUSCRISTOREI@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(8),2,Estadual,254,5192893
10821,2011,3201308,32034652,EEEFM - JESUS CRISTO REI,CARIACICA,URBANA,Em Atividade,RUA LEANDRO DEL HOMO,"",SAO FRANCISCO,29145405,(27) - 30980320,ESCOLAJESUSCRISTOREI@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,254,5192894
10822,2012,3201308,32034652,EEEFM - JESUS CRISTO REI,CARIACICA,URBANA,Em Atividade,RUA LEANDRO DEL HOMO,"",SAO FRANCISCO,29145405,(27) - 30980320,ESCOLAJESUSCRISTOREI@SEDU.ES.GOV.BR,EDUCAÇÃO ESPECIAL,7,Estadual,254,5192895
10823,2015,3201308,32034679,EEEFM - JOAO CRISOSTOMO BELESA,CARIACICA,URBANA,Em Atividade,RUA SETOR DA CVRD,1132,PORTO DE SANTANA,29153580,(27) - 33430177,ESCOLAJOACRISOSTOMO@SEDU.ES.GOV.BR,ENSINO MÉDIO,3,Estadual,255,5192896
10824,2010,3201308,32034687,EEEF - JOSE MARIA FERREIRA,CARIACICA,URBANA,Em Atividade,RUA CACHOEIRO DO ITAPEMIRIM,173,NOVA BRASILIA,29149510,(27) - 31149653,ESCOLAJOSEMARIA@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,256,5192897
10825,2008,3201308,32034741,EEEFM - MARIANO FIRME DE SOUZA,CARIACICA,URBANA,Em Atividade,RUA PEDRO I,21,BANDEIRANTES,29142100,(27) - 33165610,ESCOLAMARIANOFIRME@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,257,5192898
10826,2010,3201308,32034741,EEEFM - MARIANO FIRME DE SOUZA,CARIACICA,URBANA,Em Atividade,RUA PEDRO I,21,BANDEIRANTES,29142100,(27) - 33165610,ESCOLAMARIANOFIRME@SEDU.ES.GOV.BR,ENSINO FUNDAMENTAL(9),8,Estadual,257,5192899
10827,2009,3201308,32034741,EEEFM - MARIANO FIRME DE SOUZA,CARIACICA,URBANA,Em Atividade,RUA PEDRO I,21,BANDEIRANTES,29142100,(27) - 33165610,ESCOLAMARIANOFIRME@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,257,5192900
10828,2012,3201308,32034741,EEEFM - MARIANO FIRME DE SOUZA,CARIACICA,URBANA,Em Atividade,RUA PEDRO I,21,BANDEIRANTES,29142100,(27) - 33165610,ESCOLAMARIANOFIRME@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,257,5192901
10829,2013,3201308,32034741,EEEFM - MARIANO FIRME DE SOUZA,CARIACICA,URBANA,Em Atividade,RUA PEDRO I,21,BANDEIRANTES,29142100,(27) - 33165610,ESCOLAMARIANOFIRME@SEDU.ES.GOV.BR,EDUCAÇÃO DE JOVENS E ADULTOS,5,Estadual,257,5192902
10830,2011,3201308,32034741,EEEFM - MARIANO FIRME DE SOUZA,CARIACICA,URBANA,Em Atividade,RUA PEDRO I,21,BANDEIRANTES,29142100,(27) - 33165610,ESCOLAMARIANOFIRME@SEDU.ES.GOV.BR,ATIVIDADE COMPLEMENTAR,9,Estadual,257,5192903
